Sample_ID,Collect_DateTime,Ammonia Nitrogen,Conductivity,"Conductivity, Field",Dissolved Oxygen,"Dissolved Oxygen, Field",E. coli,Enterococcus,Fecal Coliform,Nitrite + Nitrate Nitrogen,Orthophosphate Phosphorus,Silica,Temperature,Total Alkalinity,Total Nitrogen,Total Phosphorus,Total Suspended Solids,Turbidity,pH,"pH, Field"
13676,08/24/1987 12:00:00 AM,0.016,,,8.4,,,,220.0,0.282,0.03,,16.8,,,0.067,,,7.4,7.4
13677,08/24/1987 12:00:00 AM,0.015,,,8.18,,,,210.0,0.275,0.029,,16.8,,,0.066,,,7.4,7.4
13683,09/02/1987 12:00:00 AM,0.034,,,7.48,,,,280.0,0.226,0.039,,18.5,,,0.084,,,7.2,7.2
13684,09/02/1987 12:00:00 AM,0.033,,,7.7,,,,2400.0,0.227,0.038,,18.4,,,0.082,,,7.2,7.2
13685,09/02/1987 12:00:00 AM,0.041,,,7.5,,,,250.0,0.229,0.045,,18.4,,,0.1,,,7.2,7.2
13688,09/08/1987 12:00:00 AM,0.05,,,7.55,,,,230.0,0.304,0.043,,17.0,,,0.068,,,7.3,7.3
13689,09/08/1987 12:00:00 AM,0.045,,,7.46,,,,250.0,0.303,0.039,,17.5,,,0.072,,,7.3,7.3
13690,09/08/1987 12:00:00 AM,0.042,,,7.45,,,,220.0,0.307,0.038,,17.4,,,0.077,,,7.3,7.3
13721,10/14/1987 12:00:00 AM,0.068,,,9.61,,,,130.0,0.324,0.044,,10.5,,,0.067,,,7.3,7.3
13722,10/14/1987 12:00:00 AM,0.071,180.0,,9.5,,,50.0,1400.0,0.329,0.045,,10.5,,,0.069,4.0,2.4,7.3,7.3
13723,10/14/1987 12:00:00 AM,0.075,,,9.5,,,,32.0,0.333,0.046,,10.5,,,0.07,,,7.2,7.2
13736,09/21/1987 12:00:00 AM,0.024,,,8.2,,,,350.0,0.368,0.049,,15.0,,,0.057,,,7.4,7.4
13737,09/21/1987 12:00:00 AM,0.025,,,8.23,,,,230.0,0.362,0.049,,15.0,,,0.064,,,7.4,7.4
13738,09/21/1987 12:00:00 AM,0.028,,,8.21,,,,250.0,0.38,0.044,,15.0,,,0.065,,,7.3,7.3
13743,09/28/1987 12:00:00 AM,0.044,,,8.52,,,,130.0,0.478,0.042,,13.0,,,0.058,,,7.2,7.2
13744,09/28/1987 12:00:00 AM,0.043,,,8.52,,,,197.0,0.464,0.043,,13.0,,,0.055,,,7.2,7.2
13745,09/28/1987 12:00:00 AM,0.044,,,8.59,,,,193.0,0.474,0.043,,13.0,,,0.059,,,7.2,7.2
13747,10/05/1987 12:00:00 AM,0.036,,,8.75,,,,170.0,0.423,0.045,,14.2,,,0.078,,,7.4,7.4
13748,10/05/1987 12:00:00 AM,0.036,,,8.74,,,,123.0,0.417,0.042,,14.1,,,0.064,,,7.4,7.4
13749,10/05/1987 12:00:00 AM,0.037,,,8.66,,,,187.0,0.409,0.046,,14.2,,,0.078,,,7.4,7.4
13754,10/22/1987 12:00:00 AM,0.014,,,9.9,,,,180.0,0.396,0.029,,9.0,,,0.121,,,7.2,7.2
13755,10/22/1987 12:00:00 AM,0.01,,,9.91,,,,260.0,0.396,0.028,,9.0,,,0.117,,,7.2,7.2
13756,10/22/1987 12:00:00 AM,0.009,,,9.89,,,,210.0,0.4,0.027,,9.0,,,0.103,,,7.1,7.1
13761,10/26/1987 12:00:00 AM,0.055,,,8.71,,,,90.0,0.442,0.042,,10.8,,,0.056,,,7.3,7.3
13762,10/26/1987 12:00:00 AM,0.046,,,8.77,,,,120.0,0.445,0.042,,10.6,,,0.059,,,7.2,7.2
13763,10/26/1987 12:00:00 AM,0.052,,,8.98,,,,110.0,0.446,0.043,,10.5,,,0.056,,,7.2,7.2
13790,11/10/1987 12:00:00 AM,0.137,,,8.72,,,,60.0,0.472,0.049,,10.0,,,0.058,,,,
13791,11/10/1987 12:00:00 AM,0.124,254.0,,8.71,,,54.0,180.0,0.47,0.051,,10.0,,,0.066,3.33,2.3,7.2,7.2
13792,11/10/1987 12:00:00 AM,0.143,,,8.75,,,,140.0,0.474,0.049,,10.0,,,0.06,,,,
13803,11/05/1987 12:00:00 AM,0.049,,,9.24,,,,130.0,0.554,0.048,,11.2,,,0.054,,,7.3,7.3
13804,11/05/1987 12:00:00 AM,0.046,,,9.21,,,,150.0,0.546,0.041,,11.2,,,0.056,,,7.3,7.3
13805,11/05/1987 12:00:00 AM,0.046,,,9.18,,,,190.0,0.547,0.039,,11.2,,,0.055,,,7.3,7.3
13807,11/19/1987 12:00:00 AM,0.03,,,10.7,,,,230.0,0.574,0.035,,7.3,,,0.051,,,7.3,7.3
13808,11/19/1987 12:00:00 AM,0.028,,,10.7,,,,190.0,0.585,0.035,,7.1,,,0.048,,,7.4,7.4
13809,11/19/1987 12:00:00 AM,0.03,,,10.6,,,,160.0,0.592,0.035,,7.1,,,0.05,,,7.4,7.4
13817,11/24/1987 12:00:00 AM,0.08,,,9.32,,,,430.0,0.522,0.038,,9.0,,,0.03,,,7.3,7.3
13818,11/24/1987 12:00:00 AM,0.074,,,9.3,,,,450.0,0.52,0.037,,9.0,,,0.049,,,7.2,7.2
13819,11/24/1987 12:00:00 AM,0.074,,,9.27,,,,300.0,0.518,0.037,,9.0,,,0.043,,,7.2,7.2
13846,12/15/1987 12:00:00 AM,0.014,,,12.2,,,,51.0,0.411,0.026,,5.5,,,0.068,,,7.2,7.2
13847,12/15/1987 12:00:00 AM,0.014,47.0,,12.2,,,35.0,17.0,0.419,0.027,,5.4,,,0.073,31.7,16.0,7.3,7.3
13848,12/15/1987 12:00:00 AM,0.014,,,12.2,,,,30.0,0.424,0.026,,5.3,,,0.064,,,7.2,7.2
13931,01/13/1988 12:00:00 AM,0.081,110.0,,11.3,,,,60.0,0.838,0.031,,,,,0.053,,4.1,7.2,7.2
13932,01/13/1988 12:00:00 AM,0.083,110.0,,11.6,,,26.0,100.0,0.844,0.031,,,,,0.058,5.0,4.9,7.2,7.2
13933,01/13/1988 12:00:00 AM,0.081,110.0,,11.3,,,,160.0,0.842,0.03,,,,,0.058,,4.8,7.2,7.2
13996,02/09/1988 12:00:00 AM,0.018,,,11.9,,,,110.0,0.397,0.024,,7.0,,,0.074,,,7.3,7.3
13997,02/09/1988 12:00:00 AM,0.019,53.0,,11.9,,,33.0,63.0,0.399,0.024,,8.0,,,0.087,42.7,8.7,7.3,7.3
13998,02/09/1988 12:00:00 AM,0.022,,,12.1,,,,100.0,0.4,0.023,,8.0,,,0.082,,,7.3,7.3
14051,03/16/1988 12:00:00 AM,0.007,,,11.7,,,,5.0,0.307,0.011,,7.0,,,0.017,,,7.2,7.2
14052,03/16/1988 12:00:00 AM,0.005,70.0,,11.7,,,6.0,16.0,0.309,0.013,,7.0,,,0.017,2.33,1.7,7.2,7.2
14053,03/16/1988 12:00:00 AM,0.005,,,11.8,,,,11.0,0.306,0.011,,6.9,,,0.017,,,7.2,7.2
14098,04/13/1988 12:00:00 AM,0.007,,,10.5,,,,70.0,,0.017,,10.4,,,0.035,,,7.4,7.4
14099,04/13/1988 12:00:00 AM,0.023,75.0,,10.6,,,15.0,10.0,,0.028,,10.5,,,0.035,16.0,3.6,7.4,7.4
14100,04/13/1988 12:00:00 AM,0.008,,,10.5,,,,10.0,,0.018,,10.4,,,0.039,,,7.3,7.3
14141,05/11/1988 12:00:00 AM,0.015,,,9.4,,,,25.0,0.22,0.019,,13.5,,,0.027,,,7.2,7.2
14142,05/11/1988 12:00:00 AM,0.016,100.0,,9.51,,,12.0,21.0,0.23,0.023,,13.5,,,0.027,5.0,1.7,7.1,7.1
14143,05/11/1988 12:00:00 AM,0.014,,,9.49,,,,14.0,0.229,0.019,,13.4,,,0.027,,,7.1,7.1
14157,06/06/1988 12:00:00 AM,0.005,,,10.2,,,,13.0,0.212,0.016,,12.3,,,0.048,,,7.3,7.3
14158,06/06/1988 12:00:00 AM,0.004,,,10.1,,,,34.0,0.214,0.013,,12.3,,,0.034,,,7.3,7.3
14159,06/06/1988 12:00:00 AM,0.005,,,10.2,,,,25.0,0.217,0.012,,12.1,,,0.028,,,7.3,7.3
14187,06/15/1988 12:00:00 AM,0.269,,,8.21,,,,380.0,0.384,0.035,,17.6,,,0.065,,,7.1,7.1
14188,06/15/1988 12:00:00 AM,0.269,140.0,,8.19,,,51.0,570.0,0.388,0.035,,17.7,,,0.063,4.0,2.3,7.1,7.1
14189,06/15/1988 12:00:00 AM,0.284,,,8.21,,,,340.0,0.392,0.04,,17.7,,,0.065,,,7.1,7.1
14205,06/22/1988 12:00:00 AM,0.015,,,7.72,,,,70.0,0.354,0.019,,17.7,,,0.032,,,7.0,7.0
14206,06/22/1988 12:00:00 AM,0.013,,,7.9,,,,70.0,0.355,0.018,,17.4,,,0.036,,,6.9,6.9
14207,06/22/1988 12:00:00 AM,0.014,,,7.78,,,,97.0,0.356,0.018,,17.6,,,0.034,,,7.0,7.0
14209,06/28/1988 12:00:00 AM,0.006,,,9.18,,,,59.0,0.551,0.034,,14.6,,,0.035,,,7.1,7.1
14210,06/28/1988 12:00:00 AM,0.015,,,9.13,,,,25.0,0.678,0.036,,14.1,,,0.04,,,7.0,7.0
14211,06/28/1988 12:00:00 AM,0.022,,,9.22,,,,36.0,0.779,0.046,,14.0,,,0.037,,,7.1,7.1
14215,07/06/1988 12:00:00 AM,0.006,,,9.16,,,,58.0,0.411,0.014,,15.2,,,0.041,,,7.1,7.1
14216,07/06/1988 12:00:00 AM,0.009,,,9.15,,,,80.0,0.414,0.014,,15.2,,,0.041,,,7.1,7.1
14217,07/06/1988 12:00:00 AM,0.007,,,9.0,,,,56.0,0.41,0.013,,15.4,,,0.039,,,7.1,7.1
14244,07/13/1988 12:00:00 AM,0.025,,,8.3,,,,140.0,0.52,0.027,,14.6,,,0.049,,,7.2,7.2
14245,07/13/1988 12:00:00 AM,0.027,145.0,,8.45,,,22.0,150.0,0.52,0.026,,14.7,,,0.052,6.33,1.6,7.2,7.2
14246,07/13/1988 12:00:00 AM,0.028,,,8.25,,,,140.0,0.528,0.027,,14.6,,,0.043,,,7.2,7.2
14262,07/19/1988 12:00:00 AM,0.024,,,8.41,,,,60.0,0.476,0.037,,19.5,,,0.064,,,7.1,7.1
14263,07/19/1988 12:00:00 AM,0.018,,,8.34,,,,40.0,0.479,0.031,,19.5,,,0.071,,,7.1,7.1
14264,07/19/1988 12:00:00 AM,0.018,,,8.4,,,,100.0,0.476,0.03,,19.5,,,0.063,,,7.1,7.1
14266,07/26/1988 12:00:00 AM,0.019,,,7.98,,,,130.0,0.479,0.035,,20.0,,,0.06,,,7.1,7.1
14267,07/26/1988 12:00:00 AM,0.019,,,8.5,,,,120.0,0.478,0.035,,20.0,,,0.064,,,7.1,7.1
14268,07/26/1988 12:00:00 AM,0.019,,,8.01,,,,50.0,0.471,0.036,,20.0,,,0.057,,,7.1,7.1
14271,08/01/1988 12:00:00 AM,0.022,,,8.27,,,,110.0,0.431,0.029,,17.1,,,0.055,,,7.3,7.3
14272,08/01/1988 12:00:00 AM,0.021,,,8.39,,,,210.0,0.434,0.029,,17.1,,,0.054,,,7.2,7.2
14273,08/01/1988 12:00:00 AM,0.022,,,8.41,,,,180.0,0.439,0.027,,17.1,,,0.056,,,7.2,7.2
14301,08/10/1988 12:00:00 AM,0.033,,,8.29,,,,300.0,0.332,0.027,,16.8,,,0.057,,,7.3,7.3
14302,08/10/1988 12:00:00 AM,0.028,140.0,,8.2,,,42.0,360.0,0.331,0.028,,16.8,,,0.055,10.2,2.6,7.3,7.3
14303,08/10/1988 12:00:00 AM,0.029,,,8.15,,,,360.0,0.337,0.027,,16.8,,,0.061,,,7.6,7.6
14318,08/15/1988 12:00:00 AM,0.018,,,8.43,,,,220.0,0.27,0.021,,18.4,,,0.043,,,7.1,7.1
14319,08/15/1988 12:00:00 AM,0.014,,,8.36,,,,210.0,0.271,0.019,,18.3,,,0.044,,,7.2,7.2
14320,08/15/1988 12:00:00 AM,0.018,,,8.35,,,,200.0,0.265,0.019,,18.3,,,0.061,,,7.1,7.1
14323,08/23/1988 12:00:00 AM,0.025,,,8.56,,,,540.0,0.316,0.035,,19.1,,,0.054,,,7.1,7.1
14324,08/23/1988 12:00:00 AM,0.025,,,8.6,,,,340.0,0.312,0.03,,19.1,,,0.058,,,7.1,7.1
14325,08/23/1988 12:00:00 AM,0.02,,,8.68,,,,300.0,0.312,0.028,,19.1,,,0.07,,,7.2,7.2
14328,08/30/1988 12:00:00 AM,0.071,,,8.12,,,,120.0,0.317,0.031,,18.5,,,0.052,,,7.1,7.1
14329,08/30/1988 12:00:00 AM,0.063,,,8.28,,,,190.0,0.331,0.028,,18.5,,,0.048,,,7.2,7.2
14330,08/30/1988 12:00:00 AM,0.048,,,8.12,,,,130.0,0.32,0.025,,18.5,,,0.058,,,7.2,7.2
14334,09/08/1988 12:00:00 AM,0.062,,,8.45,,,,180.0,0.384,0.037,,18.4,,,0.072,,,7.2,7.2
14335,09/08/1988 12:00:00 AM,0.052,,,8.42,,,,120.0,0.376,0.033,,18.3,,,0.081,,,7.1,7.1
14336,09/08/1988 12:00:00 AM,0.051,,,8.78,,,,100.0,0.379,0.033,,18.4,,,0.076,,,7.2,7.2
14363,09/14/1988 12:00:00 AM,0.031,,,8.2,,,,80.0,0.309,0.026,,15.8,,,0.047,,,7.2,7.2
14364,09/14/1988 12:00:00 AM,0.035,121.0,,8.35,,,29.0,100.0,0.31,0.028,,15.9,,,0.045,4.2,2.1,7.2,7.2
14365,09/14/1988 12:00:00 AM,0.033,,,8.41,,,,190.0,0.306,0.027,,15.7,,,0.045,,,7.2,7.2
14380,09/19/1988 12:00:00 AM,0.037,,,9.08,,,,250.0,0.431,0.029,,12.7,,,0.071,,,7.2,7.2
14381,09/19/1988 12:00:00 AM,0.039,,,9.07,,,,330.0,0.437,0.027,,12.7,,,0.066,,,7.2,7.2
14382,09/19/1988 12:00:00 AM,0.036,,,8.94,,,,390.0,0.432,0.026,,12.7,,,0.074,,,7.2,7.2
14386,09/28/1988 12:00:00 AM,0.02,,,9.3,,,,470.0,0.409,0.04,,14.5,,,0.054,,,7.2,7.2
14387,09/28/1988 12:00:00 AM,0.019,,,9.23,,,,360.0,0.415,0.031,,14.5,,,0.06,,,7.2,7.2
14388,09/28/1988 12:00:00 AM,0.018,,,9.22,,,,460.0,0.412,0.031,,14.5,,,0.061,,,7.2,7.2
14390,10/04/1988 12:00:00 AM,0.022,,,7.11,,,,80.0,0.331,0.027,,15.4,,,0.05,,,7.3,7.3
14391,10/04/1988 12:00:00 AM,0.03,,,9.14,,,,60.0,0.333,0.026,,15.2,,,0.054,,,7.3,7.3
14392,10/04/1988 12:00:00 AM,0.022,,,9.07,,,,120.0,0.332,0.024,,15.2,,,0.051,,,7.3,7.3
14419,10/11/1988 12:00:00 AM,0.023,,,9.6,,,,230.0,0.232,0.028,,15.8,,,0.041,,,7.4,7.4
14420,10/11/1988 12:00:00 AM,0.016,93.0,,9.38,,,21.0,180.0,0.232,0.025,,15.7,,,0.043,6.25,1.8,7.3,7.3
14421,10/11/1988 12:00:00 AM,0.01,,,9.33,,,,170.0,0.235,0.021,,15.9,,,0.04,,,7.3,7.3
14432,10/17/1988 12:00:00 AM,0.04,,,9.52,,,,2300.0,0.412,0.042,,14.0,,,0.142,,,7.0,7.0
14433,10/17/1988 12:00:00 AM,0.036,,,9.5,,,,2100.0,0.401,0.039,,14.0,,,0.23,,,7.0,7.0
14434,10/17/1988 12:00:00 AM,0.04,,,10.6,,,,1000.0,0.436,0.039,,14.0,,,0.217,,,7.0,7.0
14436,10/26/1988 12:00:00 AM,0.083,,,9.9,,,,150.0,0.442,0.04,,11.8,,,0.04,,,7.1,7.1
14437,10/26/1988 12:00:00 AM,0.082,,,9.83,,,,90.0,0.442,0.033,,11.8,,,0.043,,,7.2,7.2
14438,10/26/1988 12:00:00 AM,0.08,,,9.78,,,,220.0,0.44,0.03,,11.8,,,0.047,,,7.2,7.2
14440,11/01/1988 12:00:00 AM,0.031,,,9.68,,,,100.0,0.467,0.036,,12.5,,,0.053,,,7.2,7.2
14441,11/01/1988 12:00:00 AM,0.031,,,9.7,,,,60.0,0.464,0.03,,12.5,,,0.048,,,7.2,7.2
14442,11/01/1988 12:00:00 AM,0.044,,,9.71,,,,107.0,0.465,0.028,,12.5,,,0.045,,,7.3,7.3
14447,11/08/1988 12:00:00 AM,0.017,,,11.4,,,,120.0,0.358,0.021,,7.8,,,0.08,,,7.3,7.3
14448,11/08/1988 12:00:00 AM,0.026,,,11.2,,,,110.0,0.364,0.022,,7.8,,,0.071,,,7.3,7.3
14449,11/08/1988 12:00:00 AM,0.018,,,11.3,,,,100.0,0.363,0.022,,7.8,,,0.077,,,7.3,7.3
14476,11/16/1988 12:00:00 AM,0.017,,,11.2,,,,140.0,0.358,0.023,,7.0,,,0.038,,,7.6,7.6
14477,11/16/1988 12:00:00 AM,0.015,57.0,,11.2,,,140.0,170.0,0.356,0.022,,7.0,,,0.045,11.7,4.6,7.4,7.4
14478,11/16/1988 12:00:00 AM,0.015,,,11.2,,,,240.0,0.362,0.022,,7.0,,,0.043,,,7.4,7.4
14489,11/22/1988 12:00:00 AM,0.022,,,11.3,,,,280.0,0.532,0.051,,7.0,,,0.091,,,7.4,7.4
14490,11/22/1988 12:00:00 AM,0.02,,,11.2,,,,340.0,0.523,0.042,,7.0,,,0.096,,,7.3,7.3
14491,11/22/1988 12:00:00 AM,0.02,,,11.1,,,,540.0,0.536,0.041,,7.0,,,0.089,,,7.3,7.3
14493,11/29/1988 12:00:00 AM,0.013,,,11.9,,,,52.0,0.443,0.019,,6.1,,,0.046,,,6.9,6.9
14494,11/29/1988 12:00:00 AM,0.014,,,11.9,,,,46.0,0.445,0.019,,6.1,,,0.051,,,7.0,7.0
14495,11/29/1988 12:00:00 AM,0.013,,,11.9,,,,30.0,0.444,0.019,,6.1,,,0.052,,,7.0,7.0
14522,12/07/1988 12:00:00 AM,0.037,81.0,,11.2,,,61.0,70.0,0.552,0.03,,8.2,,,0.045,12.0,3.8,7.3,7.3
14615,01/11/1989 12:00:00 AM,0.027,68.0,,12.2,,,22.0,120.0,0.642,0.029,,4.8,,,0.048,9.2,3.2,7.2,7.2
14654,02/16/1989 12:00:00 AM,0.054,110.0,,11.3,,,13.0,31.0,0.648,0.023,,4.0,,,0.036,5.0,2.5,7.6,7.6
14703,03/15/1989 12:00:00 AM,0.152,68.0,,11.6,,,17.0,1700.0,0.527,0.055,,5.8,,,0.088,16.5,6.5,7.0,7.0
14742,04/12/1989 12:00:00 AM,0.023,62.0,,10.7,,,7.0,220.0,0.366,0.029,,8.8,,,0.054,24.0,7.0,7.0,7.0
14781,05/17/1989 12:00:00 AM,0.007,85.0,,10.2,,,19.0,160.0,0.26,0.02,,11.5,,,0.033,8.0,1.8,7.3,7.3
14820,06/14/1989 12:00:00 AM,0.016,123.0,,8.8,,,35.0,280.0,0.311,0.027,,16.0,,,0.04,4.6,1.7,7.2,7.2
14859,07/19/1989 12:00:00 AM,0.029,163.0,,7.6,,,25.0,200.0,0.435,0.043,,19.0,,,0.063,9.0,1.8,7.3,7.3
14898,08/02/1989 12:00:00 AM,0.32,160.0,,8.0,,,50.0,440.0,0.505,0.06,,15.9,,,0.084,6.4,2.7,7.3,7.3
14937,09/20/1989 12:00:00 AM,0.041,160.0,,8.6,,,44.0,1100.0,0.372,0.039,,12.0,,,0.057,7.24,2.4,7.2,7.2
14976,10/04/1989 12:00:00 AM,0.044,170.0,,9.1,,,25.0,70.0,0.391,0.019,,10.0,,,0.058,3.6,2.5,7.4,7.4
15035,11/15/1989 12:00:00 AM,0.076,56.0,,11.2,,,40.0,600.0,0.431,,,7.0,,,0.048,16.6,5.5,7.0,7.0
15074,12/13/1989 12:00:00 AM,0.043,169.0,,12.0,,,17.0,80.0,0.59,0.024,,5.1,,,0.039,8.8,3.5,7.3,7.3
15155,02/21/1990 12:00:00 AM,0.097,97.0,,11.9,,,140.0,2500.0,0.5,0.032,,5.5,,,0.084,21.4,8.3,6.9,6.9
15224,03/14/1990 12:00:00 AM,0.019,82.0,,11.6,,,18.0,53.0,0.41,0.013,,6.7,,,0.041,9.0,3.1,6.5,6.5
15263,04/11/1990 12:00:00 AM,0.026,100.0,,10.8,,,16.0,38.0,0.18,0.014,,10.0,,,0.031,6.2,2.6,,
15302,05/15/1990 12:00:00 AM,,61.0,,10.8,,,26.0,130.0,0.27,0.011,,10.1,,,0.032,8.4,2.1,,
15341,06/13/1990 12:00:00 AM,0.094,62.0,,10.0,,,76.0,390.0,0.26,0.019,,11.5,,,0.051,9.25,3.4,6.9,6.9
15380,07/18/1990 12:00:00 AM,0.012,150.0,,8.1,,,18.0,140.0,0.33,0.011,,18.0,,,0.042,5.0,1.6,7.1,7.1
15419,08/15/1990 12:00:00 AM,0.017,155.0,,7.9,,,28.0,330.0,0.38,0.024,,18.0,,,0.072,10.0,3.9,6.8,6.8
15458,09/12/1990 12:00:00 AM,0.042,112.0,,8.7,,,24.0,240.0,0.3,0.022,,15.0,,,0.057,9.2,1.7,6.9,6.9
15497,10/30/1990 12:00:00 AM,0.022,67.0,,10.4,,,450.0,130.0,0.32,0.017,,9.4,,,0.037,9.0,1.8,7.1,7.1
15629,01/30/1991 12:00:00 AM,0.054,84.0,,12.3,,,20.0,69.0,0.5,0.012,,3.2,,,0.033,7.4,3.8,7.3,7.3
15678,02/27/1991 12:00:00 AM,0.019,59.0,,10.7,,,10.0,100.0,0.63,0.01,,7.0,,,0.076,49.6,15.0,7.5,7.5
15717,03/12/1991 12:00:00 AM,0.036,81.0,,11.2,,,220.0,100.0,0.73,0.021,,5.7,,,0.052,22.4,8.5,7.3,7.3
15756,04/09/1991 12:00:00 AM,0.014,63.0,,11.3,,,160.0,430.0,0.37,0.016,,6.5,,,0.108,58.3,26.0,7.3,7.3
15795,05/08/1991 12:00:00 AM,0.017,74.0,,10.2,,,240.0,1500.0,0.21,0.01,,9.5,,,0.047,9.0,3.8,7.2,7.2
15841,06/18/1991 12:00:00 AM,,88.0,,9.5,,,36.0,200.0,0.33,0.012,,14.0,,,0.04,8.2,2.0,7.4,7.4
15884,07/17/1991 12:00:00 AM,0.031,129.0,,8.4,,,17.0,90.0,0.43,0.02,,15.8,,,0.047,7.0,2.3,7.2,7.2
15927,08/20/1991 12:00:00 AM,0.053,172.0,,7.8,,,25.0,220.0,0.28,0.026,,19.9,,,0.063,5.6,2.8,7.2,7.2
15981,09/24/1991 12:00:00 AM,0.021,159.0,,9.2,,,30.0,120.0,0.3,0.019,,8.3,,,0.048,2.72,2.4,7.4,7.4
16021,10/15/1991 12:00:00 AM,0.039,185.0,,9.5,,,26.0,140.0,0.35,0.026,,12.1,,,0.057,6.0,2.4,7.4,7.4
16070,11/13/1991 12:00:00 AM,0.037,83.0,,9.8,,,370.0,320.0,0.43,0.018,,9.0,,,0.148,51.4,18.0,7.7,7.7
16129,12/17/1991 12:00:00 AM,0.013,58.0,,11.9,,,9.0,10.0,0.38,0.042,,4.0,,,0.036,12.8,4.6,7.1,7.1
16193,01/14/1992 12:00:00 AM,0.026,98.0,,11.4,,,42.0,11.0,0.59,0.012,,5.6,,,0.045,3.6,1.3,7.2,7.2
16232,02/25/1992 12:00:00 AM,0.021,57.0,,11.4,,,90.0,17.0,0.11,0.019,,7.0,,,0.06,35.8,7.3,7.2,7.2
16255,04/29/1992 12:00:00 AM,0.07,111.0,,9.4,,,440.0,1100.0,0.41,0.022,,11.0,,,0.066,9.0,3.6,7.0,7.0
16296,03/10/1992 12:00:00 AM,0.035,101.0,,10.6,,,13.0,22.0,0.43,0.018,,7.0,,,0.038,3.25,2.9,7.2,7.2
16336,04/14/1992 12:00:00 AM,0.036,119.0,,9.8,,,33.0,110.0,0.54,0.019,,10.0,,,0.041,7.2,2.4,6.9,6.9
16359,06/29/1992 12:00:00 AM,0.04,136.0,,7.1,,,440.0,1300.0,0.33,0.02,,18.1,,,0.078,15.7,5.6,6.7,6.7
16401,05/13/1992 12:00:00 AM,0.017,70.0,,9.7,,,7.0,32.0,0.25,0.012,,12.5,,,0.053,7.6,1.5,7.1,7.1
16445,06/09/1992 12:00:00 AM,0.011,127.0,,8.2,,,33.0,60.0,0.33,0.07,,15.7,,,0.042,6.4,2.1,7.3,7.3
16473,10/19/1992 12:00:00 AM,0.012,92.0,,9.4,,,440.0,200.0,0.18,0.015,,12.9,,,0.023,5.4,2.4,7.2,7.2
16515,07/21/1992 12:00:00 AM,0.011,150.0,,7.8,,,58.0,150.0,0.21,0.02,,18.0,,,0.053,7.8,1.7,6.8,6.8
16560,08/19/1992 12:00:00 AM,0.012,127.0,,7.5,,,160.0,200.0,0.21,0.026,,19.3,,,0.057,5.4,2.6,6.9,6.9
16603,09/16/1992 12:00:00 AM,0.024,145.0,,8.9,,,36.0,100.0,0.23,0.021,,12.2,,,0.084,6.25,2.1,6.9,6.9
16648,10/20/1992 12:00:00 AM,0.013,103.0,,9.1,,,42.0,170.0,0.18,0.012,,12.0,,,0.028,4.8,2.2,6.8,6.8
16729,01/14/1997 10:37:00 AM,0.03,74.3,,12.9,,,8.0,15.0,0.499,0.0137,,2.7,,0.593,0.0813,33.0,8.4,,6.4
16768,03/18/1997 09:30:00 AM,0.0968,67.4,,11.3,,,30.0,90.0,0.447,0.0297,,7.6,,0.612,0.143,59.5,16.0,,7.2
16825,02/11/1997 10:59:00 AM,0.0716,94.1,,11.7,,,29.0,200.0,0.532,0.0234,,5.5,,0.603,0.132,49.7,17.0,,6.4
16881,03/11/1997 11:25:00 AM,0.034,61.0,,12.0,,,5.0,87.0,0.368,0.0425,,6.6,,0.493,0.0929,26.8,5.2,,7.0
16948,04/08/1997 11:40:00 AM,0.0474,98.2,,10.6,,,2.0,32.0,0.434,0.0254,,9.1,,1.26,0.0365,7.7,2.9,,6.8
16977,05/11/1993 08:30:00 AM,0.02,55.0,,10.0,,,29.0,50.0,0.22,0.033,,11.5,,0.4,0.042,9.3,1.6,,6.97
17033,05/13/1997 01:39:00 PM,0.034,46.9,,7.6,,,7.0,36.0,0.119,0.0327,,10.1,19.1,1.11,0.0519,18.7,11.0,,7.1
17088,06/10/1997 11:26:00 AM,0.0698,79.7,,,9.5,,9.0,70.0,0.195,0.0267,,14.2,28.4,0.142,0.0642,8.8,4.5,,7.2
17130,07/08/1997 11:55:00 AM,0.035,93.0,,,9.3,,340.0,1800.0,0.226,0.026,,15.3,33.6,0.35,0.0488,12.8,3.5,,7.5
17185,08/12/1997 11:10:00 AM,0.0502,159.0,,,7.9,,30.0,79.0,0.411,0.039,,19.2,56.2,0.499,0.0557,6.7,3.6,,7.1
17260,09/09/1997 11:35:00 AM,0.0516,144.0,,,8.6,,41.0,86.0,0.341,0.0407,,17.1,51.7,0.428,0.0506,3.0,1.7,7.4,7.4
17304,10/14/1997 11:45:00 AM,0.022,70.6,,,9.7,,34.0,56.0,0.223,0.0245,,12.0,28.5,1.16,0.0477,12.3,3.1,,7.1
17329,10/02/1997 09:11:00 AM,0.0529,80.6,,,9.7,,1600.0,2500.0,0.31,0.0449,,14.2,,0.481,0.0729,13.9,5.7,,6.2
17362,10/29/1997 10:00:00 AM,,95.2,,,10.3,,910.0,630.0,0.349,0.0495,,10.9,,0.574,0.0623,15.2,6.5,,7.1
17422,11/13/1997 11:51:00 AM,0.024,72.8,,,8.3,,8.0,14.0,0.363,0.0312,,8.0,26.5,0.429,0.0452,6.5,2.8,,7.3
17461,12/16/1997 10:00:00 AM,0.0747,107.0,,,,,2700.0,280.0,0.489,0.0372,,8.0,,0.682,0.0588,8.3,3.6,,7.4
