Sample_ID,Collect_DateTime,Ammonia Nitrogen,Conductivity,"Conductivity, Field",Dissolved Oxygen,"Dissolved Oxygen, Field",E. coli,Enterococcus,Fecal Coliform,Nitrite + Nitrate Nitrogen,Orthophosphate Phosphorus,Silica,Temperature,Total Alkalinity,Total Nitrogen,Total Phosphorus,Total Suspended Solids,Turbidity,pH,"pH, Field"
19549,12/21/1993 12:15:00 PM,0.02,130.0,,12.0,,,22.0,10.0,1.3,0.021,,4.5,,1.4,0.034,3.2,1.8,7.2,7.2
19550,12/21/1993 12:40:00 PM,,110.0,,13.0,,,16.0,41.0,1.6,0.014,,4.5,,1.7,0.096,2.4,1.2,7.2,7.2
19585,02/15/1994 12:40:00 PM,0.02,110.0,,12.0,,,83.0,320.0,1.5,0.018,,6.0,,1.5,0.025,4.3,2.2,,7.22
19615,01/19/1994 11:28:00 AM,,100.0,,13.0,,,19.0,11.0,1.6,0.015,,5.5,,1.6,0.019,4.0,1.0,,6.7
19616,01/19/1994 11:42:00 AM,0.03,120.0,,11.0,,,11.0,13.0,0.74,0.029,,5.0,,0.99,0.038,5.5,2.0,,6.65
19617,01/19/1994 12:05:00 PM,,100.0,,12.0,,,1.0,22.0,1.7,0.013,,5.0,,1.7,0.018,4.1,1.0,,6.82
19675,02/23/1994 11:00:00 AM,,90.0,,12.0,,,67.0,50.0,2.0,0.016,,6.0,,2.1,0.021,13.0,4.6,,7.04
19676,02/23/1994 11:10:00 AM,0.02,110.0,,11.0,,,37.0,10.0,2.0,0.031,,6.0,,2.3,0.049,12.0,5.7,,7.06
19677,02/23/1994 11:30:00 AM,,92.0,,12.0,,,63.0,40.0,1.9,0.016,,6.0,,2.2,0.042,14.0,3.5,,7.17
19731,01/12/1993 12:05:00 PM,0.02,140.0,,11.0,,,7.0,6.0,0.83,0.018,,1.0,,,0.077,12.0,4.5,,7.29
19736,01/12/1993 11:45:00 AM,0.028,120.0,,14.0,,,82.0,19.0,1.2,0.014,,3.0,,,0.046,4.4,2.7,,7.51
19737,01/12/1993 12:01:00 PM,0.023,150.0,,12.0,,,5.0,8.0,0.83,0.016,,2.0,,,0.059,14.0,3.5,,7.39
19738,01/12/1993 12:28:00 PM,0.02,130.0,,14.0,,,59.0,6.0,1.3,0.011,,2.0,,,0.034,2.4,1.7,,7.49
19777,03/15/1994 11:15:00 AM,,120.0,,11.0,,,65.0,43.0,1.6,0.017,,9.5,,1.7,0.021,6.0,1.3,,
19782,03/15/1994 11:10:00 AM,,110.0,,11.0,,,130.0,56.0,1.7,0.014,,9.5,,1.7,0.02,4.2,1.4,,7.21
19783,03/15/1994 11:25:00 AM,,120.0,,10.0,,,7.0,12.0,1.1,0.021,,10.0,,1.3,0.035,6.0,2.3,,6.91
19784,03/15/1994 11:50:00 AM,,110.0,,11.0,,,10.0,12.0,1.7,0.013,,9.2,,1.7,0.086,4.8,1.3,,7.28
19846,04/12/1994 11:06:00 AM,0.032,80.0,,11.0,,,240.0,330.0,1.4,0.0182,,9.8,,1.54,0.028,13.0,4.8,,6.68
19847,04/12/1994 11:16:00 AM,0.0734,81.0,,10.0,,,320.0,900.0,0.907,0.0397,,10.5,,1.25,0.065,18.0,8.8,,7.05
19848,04/12/1994 11:34:00 AM,,78.0,,11.0,,,57.0,80.0,1.46,0.0131,,10.0,,1.59,0.025,15.0,3.3,,7.12
19901,05/17/1994 11:31:00 AM,,110.0,,10.0,,,490.0,460.0,0.891,0.0176,,10.6,,1.06,0.049,7.5,3.0,,6.75
19902,05/17/1994 11:45:00 AM,,120.0,,9.8,,,260.0,260.0,0.199,0.0322,,11.8,,0.557,0.063,8.8,3.4,,6.86
19903,05/17/1994 12:25:00 PM,,120.0,,11.0,,,400.0,330.0,0.941,0.0101,,10.6,,1.06,0.018,7.1,2.2,,6.91
19935,06/21/1994 11:45:00 AM,,210.0,,9.5,,,43.0,100.0,0.398,0.0252,,15.7,,0.595,0.059,3.0,1.3,,7.4
19940,06/21/1994 11:25:00 AM,,120.0,,11.0,,,48.0,160.0,0.815,0.00951,,14.5,,0.957,0.025,3.6,1.0,,7.28
19941,06/21/1994 11:45:00 AM,,170.0,,9.4,,,3.0,70.0,0.347,0.0254,,15.7,,0.579,0.056,3.0,1.3,,7.32
19942,06/21/1994 12:40:00 PM,,120.0,,11.0,,,25.0,17.0,0.877,0.00616,,13.4,,0.963,0.023,4.0,0.8,,7.15
19976,03/22/1993 01:35:00 PM,,97.0,,10.0,,,350.0,120.0,0.89,0.007,,9.8,,,0.056,19.0,3.3,,6.92
20044,07/12/1994 12:00:00 PM,,130.0,,11.0,,,60.0,140.0,0.733,0.0169,,15.6,,0.956,0.032,0.8,0.9,,7.43
20045,07/12/1994 12:15:00 PM,,170.0,,9.4,,,54.0,180.0,0.148,0.0348,,17.7,,0.418,0.071,0.9,1.5,,6.93
20046,07/12/1994 12:40:00 PM,,150.0,,10.0,,,32.0,28.0,0.758,0.0132,,15.1,,0.921,0.025,1.2,0.8,,7.2
20061,08/08/1994 10:48:00 AM,,140.0,,11.0,,,70.0,290.0,0.619,0.00609,,14.7,,0.637,0.025,2.3,,,7.84
20062,08/08/1994 11:05:00 AM,,190.0,,9.6,,,130.0,160.0,0.124,0.0196,,15.9,,0.257,0.046,1.2,1.0,,7.71
20063,08/08/1994 11:27:00 AM,,150.0,,11.0,,,160.0,230.0,0.636,0.0027,,14.3,,0.677,0.022,0.6,,,7.45
20152,09/20/1994 11:25:00 AM,0.023,140.0,,10.0,,,330.0,2400.0,0.645,0.00774,,14.0,,0.99,0.058,10.0,1.9,,7.96
20153,09/20/1994 11:40:00 AM,,190.0,,9.4,,,190.0,190.0,0.15,0.0041,,15.2,,0.451,0.048,2.1,1.4,,7.94
20154,09/20/1994 11:50:00 AM,0.0579,160.0,,11.0,,,80.0,140.0,0.646,0.0045,,13.7,,0.8,0.032,3.2,1.0,,7.72
20177,02/16/1993 10:37:00 AM,0.02,120.0,,14.0,,,17.0,17.0,1.2,0.011,,1.0,,,0.031,2.0,1.2,,7.76
20178,02/16/1993 10:52:00 AM,,140.0,,12.0,,,7.0,14.0,0.5,0.014,,1.8,,,0.044,3.8,2.6,,7.55
20179,02/16/1993 11:20:00 AM,,130.0,,13.0,,,5.0,10.0,1.4,0.01,,1.8,,,0.051,2.0,1.3,,8.14
20208,10/11/1994 11:25:00 AM,0.144,140.0,,10.0,,,350.0,480.0,0.726,0.0254,,11.6,,1.15,0.094,10.0,2.1,,7.52
20209,10/11/1994 11:50:00 AM,,190.0,,9.9,,,70.0,60.0,0.151,0.0231,,12.0,,0.363,0.05,1.7,1.0,,7.68
20210,10/11/1994 12:20:00 PM,,170.0,,11.0,,,260.0,200.0,0.636,0.00785,,11.3,,0.754,0.03,1.3,,,7.62
20247,10/26/1994 11:05:00 AM,0.112,110.0,,9.4,,,3700.0,700.0,0.578,0.0255,,10.9,,1.4,0.17,92.0,10.0,,7.26
20268,10/31/1994 03:25:00 PM,0.0624,120.0,,10.0,,,360.0,480.0,1.05,0.013,,10.2,,1.36,0.059,10.0,2.5,,7.08
20317,11/08/1994 12:20:00 PM,0.03,120.0,,11.0,,,190.0,180.0,1.13,0.014,,8.7,,1.47,0.033,3.1,0.7,,7.64
20318,11/08/1994 12:34:00 PM,,160.0,,10.0,,,80.0,20.0,0.185,0.0193,,8.7,,0.503,0.045,8.1,3.5,,7.51
20319,11/08/1994 01:00:00 PM,,120.0,,11.0,,,38.0,52.0,1.11,0.00964,,8.9,,1.24,0.054,3.5,0.7,,7.44
20357,11/22/1994 12:53:00 PM,0.026,68.0,,10.0,,,3800.0,490.0,2.2,0.00654,,7.7,,4.25,0.423,430.0,120.0,,6.71
20400,11/17/1992 12:00:00 AM,0.027,120.0,,11.0,,,120.0,42.0,0.75,0.011,,9.8,,,0.051,3.7,1.2,,7.24
20401,11/17/1992 12:00:00 AM,,140.0,,9.4,,,64.0,14.0,0.16,0.024,,10.0,,,0.06,2.4,2.0,,6.93
20402,11/17/1992 12:00:00 AM,0.025,120.0,,11.0,,,70.0,24.0,2.2,0.008,,10.0,,,0.03,4.5,1.3,,7.4
20445,12/15/1994 09:11:00 AM,0.06,170.0,,12.0,,,36.0,22.0,0.841,0.0226,,4.6,,1.09,0.046,7.3,2.1,,6.87
20450,12/15/1994 08:58:00 AM,0.0592,110.0,,12.0,,,49.0,38.0,1.55,0.0154,,4.9,,1.65,0.065,7.3,2.5,,7.1
20451,12/15/1994 09:08:00 AM,0.0599,130.0,,12.0,,,40.0,19.0,0.828,0.0199,,4.6,,1.11,0.048,6.3,2.4,,6.92
20452,12/15/1994 09:30:00 AM,0.0511,120.0,,12.0,,,44.0,59.0,1.64,0.0146,,5.3,,1.84,0.032,7.9,1.7,,7.1
20492,01/10/1995 11:40:00 AM,0.036,110.0,,11.0,,,59.0,110.0,1.37,0.0117,,7.0,,1.81,0.038,15.0,3.3,,7.03
20493,01/10/1995 11:50:00 AM,0.04,110.0,,11.0,,,110.0,140.0,0.929,0.0155,,6.2,,1.19,0.057,7.8,2.4,,6.92
20494,01/10/1995 12:10:00 PM,0.025,110.0,,11.0,,,68.0,100.0,1.48,0.0111,,6.8,,1.64,0.029,6.3,1.5,,7.05
20531,01/30/1995 02:45:00 PM,,92.0,,11.0,,,370.0,200.0,1.18,0.0116,,9.1,,1.58,0.061,22.0,5.7,,7.18
20592,02/15/1995 10:30:00 AM,,100.0,,12.0,,,29.0,54.0,1.41,0.011,,4.6,,1.47,0.038,4.2,1.4,,7.13
20593,02/15/1995 10:40:00 AM,0.024,110.0,,12.0,,,70.0,50.0,2.06,0.0133,,5.0,,2.32,0.025,5.7,2.9,,7.03
20594,02/15/1995 11:50:00 AM,,110.0,,13.0,,,19.0,20.0,1.45,0.00871,,4.6,,1.78,0.024,2.7,1.3,,7.02
20596,02/15/1995 10:45:00 AM,,110.0,,12.0,,,100.0,50.0,0.805,0.0161,,4.9,,1.09,0.074,7.5,2.8,,7.02
20659,03/09/1995 12:00:00 AM,,96.0,,11.0,,,53.0,54.0,1.19,0.00835,,8.0,,1.59,0.044,17.0,4.0,,7.37
20667,03/14/1995 11:30:00 AM,,87.0,,11.0,,,41.0,65.0,1.33,0.00778,,9.0,,1.53,0.045,12.0,3.9,,7.41
20668,03/14/1995 11:30:00 AM,,87.0,,11.0,,,48.0,44.0,1.36,0.00739,,8.8,,1.76,0.046,12.0,3.9,,7.41
20715,04/11/1995 09:50:00 AM,,97.0,,12.0,,,23.0,43.0,0.96,0.0047,,8.5,,1.09,0.036,4.0,1.7,,6.93
20716,04/11/1995 10:00:00 AM,,100.0,,11.0,,,48.0,60.0,0.295,0.0135,,9.0,,0.559,0.043,4.0,1.9,,6.9
20717,04/11/1995 11:00:00 AM,,100.0,,12.0,,,32.0,44.0,1.08,0.0024,,8.9,,1.13,0.018,2.3,0.9,,7.32
20719,04/11/1995 10:05:00 AM,,110.0,,11.0,,,47.0,60.0,0.27,0.00855,,9.0,,0.58,0.036,3.7,2.0,,6.99
20754,05/02/1995 11:23:00 AM,,99.0,,12.0,,,390.0,420.0,0.72,0.0033,,10.7,,1.35,0.0554,15.0,1.7,,7.69
20816,05/09/1995 09:30:00 AM,,110.0,,12.0,,,57.0,68.0,0.873,0.0036,,11.3,,1.15,0.0279,4.6,0.8,,7.63
20817,05/09/1995 09:50:00 AM,,130.0,,9.4,,,460.0,42.0,0.287,0.0294,,12.8,,0.572,0.0605,4.0,1.1,,7.18
20818,05/09/1995 11:15:00 AM,,120.0,,11.0,,,13.0,44.0,0.929,0.0047,,11.2,,1.1,0.0253,3.8,0.7,,7.49
20820,05/09/1995 09:34:00 AM,,110.0,,12.0,,,52.0,56.0,0.863,0.0047,,11.3,,1.07,0.0386,3.8,0.9,,7.69
20876,06/13/1995 10:00:00 AM,,120.0,,11.0,,,100.0,170.0,0.805,0.00842,,12.1,,0.846,0.047,3.0,1.4,,7.58
20877,06/13/1995 09:40:00 AM,,130.0,,8.6,,,220.0,220.0,0.133,0.0226,,13.8,,0.419,0.0612,2.6,2.3,,7.09
20878,06/13/1995 12:15:00 PM,,130.0,,11.0,,,49.0,150.0,0.889,0.00737,,12.2,,0.902,0.0327,3.0,1.0,,7.46
20910,03/09/1993 11:10:00 AM,,120.0,,13.0,,,5.0,32.0,1.0,0.009,,7.2,,,0.022,1.0,1.2,,7.53
20911,03/09/1993 11:30:00 AM,,140.0,,12.0,,,5.0,7.0,0.35,0.013,,8.2,,,0.033,2.0,1.5,,7.11
20912,03/09/1993 11:45:00 AM,,120.0,,13.0,,,7.0,21.0,1.0,0.007,,8.0,,,0.021,,1.1,,7.2
20971,07/18/1995 09:55:00 AM,0.0498,130.0,,9.7,,,51.0,250.0,0.751,0.0114,,16.2,,0.89,0.0385,1.6,0.7,,7.77
20972,07/18/1995 10:00:00 AM,0.428,250.0,,2.0,,,240.0,1100.0,,0.0431,,16.9,,0.595,0.161,13.0,16.0,,6.45
20973,07/18/1995 12:00:00 PM,,140.0,,9.9,,,29.0,120.0,0.735,0.0107,,16.3,,0.938,0.0366,1.6,,,7.57
20975,07/18/1995 12:32:00 PM,,140.0,,9.9,,,31.0,130.0,0.781,0.0107,,16.3,,0.894,0.0372,1.5,,,7.61
21061,08/17/1995 11:15:00 AM,,120.0,,10.0,,,3000.0,1400.0,0.669,0.0128,,13.1,,1.09,0.0906,26.8,6.3,,7.41
21070,08/15/1995 10:40:00 AM,,130.0,,11.0,,,320.0,260.0,0.763,0.00939,,13.4,,0.969,0.0223,3.0,1.1,,7.37
21071,08/15/1995 11:00:00 AM,,160.0,,8.2,,,110.0,290.0,,0.0251,,13.4,,0.352,0.0373,0.6,1.6,,6.94
21072,08/15/1995 11:35:00 AM,,140.0,,11.0,,,70.0,65.0,0.778,0.00896,,13.0,,0.837,0.0188,1.3,0.7,,6.95
21117,09/19/1995 11:00:00 AM,,140.0,,11.3,,,130.0,240.0,0.678,0.0126,,13.3,,0.875,0.0363,6.8,1.2,,7.81
21118,09/19/1995 11:30:00 AM,0.039,169.0,,7.1,,,170.0,60.0,0.067,0.0313,,14.3,,0.347,0.0611,2.0,2.1,,7.06
21119,09/19/1995 01:30:00 PM,,154.0,,11.4,,,39.0,110.0,0.655,0.0101,,14.1,,0.82,0.0445,1.8,0.9,,7.7
21171,10/17/1995 12:00:00 PM,,108.0,,10.8,,,170.0,230.0,0.98,0.0088,,11.5,,1.08,0.0168,4.8,1.1,,7.08
21202,11/30/1995 02:20:00 PM,0.062,64.8,,10.8,,,400.0,400.0,,0.01,,10.0,,2.66,0.356,336.0,42.0,,6.93
21266,11/14/1995 11:45:00 AM,0.022,82.2,,10.6,,,54.0,27.0,1.82,0.0112,,11.1,,2.29,0.0365,18.4,3.4,,7.23
21267,11/14/1995 11:25:00 AM,,112.0,,9.3,,,60.0,33.0,0.68,0.0189,,11.1,,1.19,0.0395,2.4,1.0,,7.13
21268,11/14/1995 10:30:00 AM,0.034,78.5,,10.7,,,18.0,55.0,1.97,0.0136,,10.8,,2.04,0.0372,21.3,4.6,,7.37
21330,12/12/1995 11:55:00 AM,0.051,85.1,,10.8,,,69.0,45.0,1.63,0.015,,,,1.83,0.056,23.3,5.7,,6.85
21331,12/12/1995 11:30:00 AM,0.022,84.9,,10.2,,,36.0,46.0,1.11,0.022,,7.9,,1.34,0.052,3.8,1.8,,6.77
21332,12/12/1995 01:10:00 PM,0.042,86.6,,10.7,,,50.0,21.0,1.78,0.018,,8.3,,1.87,0.067,24.3,4.8,,7.0
21338,02/08/1996 12:00:00 AM,0.04,38.5,,11.5,,,1000.0,290.0,1.29,0.031,,9.0,,3.81,1.24,1890.0,560.0,,5.61
21385,01/09/1996 12:00:00 PM,0.02,82.0,,11.9,,,14.0,27.0,1.59,0.012,,7.7,,1.84,0.064,36.2,6.3,,6.69
21386,01/09/1996 11:40:00 AM,,88.0,,11.5,,,28.0,25.0,1.08,0.028,,7.5,,1.92,0.057,9.9,3.2,,6.45
21387,01/09/1996 01:20:00 PM,,84.3,,11.9,,,12.0,25.0,1.73,0.012,,,,2.82,0.046,25.3,6.1,,6.99
21441,02/13/1996 10:12:00 AM,0.021,81.5,,12.0,,,14.0,20.0,1.55,0.009,,6.3,,1.74,0.088,45.6,9.9,,6.29
21442,02/13/1996 10:25:00 AM,0.023,75.0,,11.5,,,14.0,45.0,1.04,0.013,,6.0,,1.24,0.042,8.4,3.2,,6.16
21443,02/13/1996 11:00:00 AM,0.036,84.7,,12.2,,,11.0,26.0,1.74,0.008,,6.1,,1.95,0.095,58.2,9.6,,6.22
21461,04/01/1996 11:35:00 AM,0.027,100.0,,11.8,,,350.0,540.0,0.914,0.014,,8.6,,1.04,0.045,8.9,3.5,,7.28
21509,03/12/1996 11:10:00 AM,0.041,103.0,,12.2,,,27.0,42.0,1.17,0.018,,8.5,,1.25,0.025,6.0,2.5,,7.57
21510,03/12/1996 10:40:00 AM,0.037,105.0,,10.8,,,28.0,32.0,0.508,0.028,,9.2,,0.723,0.046,3.2,2.4,,7.36
21511,03/12/1996 12:00:00 PM,0.027,105.0,,11.7,,,21.0,24.0,1.22,0.014,,8.4,,1.35,0.024,8.6,2.5,,7.17
21513,03/12/1996 10:45:00 AM,0.038,104.0,,13.3,,,13.0,46.0,0.504,0.024,,9.2,,0.724,0.049,3.2,2.4,,7.3
21540,04/13/1993 10:53:00 AM,,93.0,,12.0,,,14.0,16.0,0.97,0.011,,8.8,,1.3,0.027,3.0,2.3,,6.73
21545,04/13/1993 10:37:00 AM,0.01,84.0,,12.0,,,77.0,60.0,1.3,0.011,,7.8,,1.6,0.025,7.4,2.7,,6.68
21546,04/13/1993 10:48:00 AM,,93.0,,11.0,,,21.0,11.0,0.96,0.01,,8.8,,1.3,0.026,3.0,2.1,,6.88
21547,04/13/1993 11:10:00 AM,,87.0,,12.0,,,57.0,40.0,1.4,0.008,,7.8,,1.6,0.021,7.6,2.9,,6.87
21604,04/17/1996 10:50:00 AM,,87.5,,11.2,,,50.0,50.0,1.1,0.008,,9.7,,1.28,0.024,12.8,3.2,,6.97
21605,04/17/1996 11:10:00 AM,0.032,95.5,,10.7,,,43.0,59.0,0.274,0.023,,11.3,,0.638,0.048,4.9,2.9,,6.77
21606,04/17/1996 11:40:00 AM,0.021,89.7,,11.1,,,48.0,46.0,1.17,0.007,,9.7,,1.31,0.02,12.3,2.9,,7.09
21608,04/17/1996 10:52:00 AM,0.027,87.5,,11.5,,,52.0,33.0,1.09,0.008,,9.7,,1.21,0.026,12.7,3.0,,6.99
21662,04/16/1996 11:35:00 AM,0.051,78.2,,10.6,,,580.0,390.0,0.996,0.007,,10.5,,1.31,0.11,84.5,18.0,,7.2
21715,05/14/1996 11:05:00 AM,0.044,86.2,,10.9,,,100.0,320.0,0.923,0.01,,11.5,,0.985,0.046,15.4,3.0,,7.54
21716,05/14/1996 11:20:00 AM,0.047,90.6,,9.4,,,65.0,240.0,0.233,0.021,,12.7,,0.495,0.053,2.5,1.5,,7.46
21717,05/14/1996 11:40:00 AM,0.044,84.4,,10.9,,,140.0,180.0,1.01,0.009,,11.2,,1.1,0.04,14.9,3.1,,7.58
21772,06/11/1996 10:42:00 AM,,120.0,,11.5,,,57.0,100.0,0.839,0.007,,12.5,,0.905,0.022,2.4,1.2,,7.36
21773,06/11/1996 11:00:00 AM,0.029,125.0,,8.8,,,76.0,91.0,0.222,0.034,,14.1,,0.454,0.053,2.4,1.4,,6.9
21774,06/11/1996 11:35:00 AM,,123.0,,10.8,,,43.0,130.0,0.85,0.008,,12.8,,0.985,0.014,1.7,0.9,,7.21
21776,06/11/1996 11:37:00 AM,,122.0,,10.9,,,44.0,50.0,0.909,0.008,,12.8,,0.988,0.022,1.6,0.9,,7.28
21840,07/16/1996 10:40:00 AM,0.022,135.0,,10.2,,,200.0,190.0,0.822,0.018,,14.8,,0.978,0.048,3.6,1.0,,7.56
21841,07/16/1996 11:00:00 AM,0.03,157.0,,7.9,,,120.0,340.0,0.081,0.034,,15.6,,0.316,0.058,1.2,1.4,,7.11
21842,07/16/1996 11:20:00 AM,,143.0,,10.2,,,110.0,350.0,0.882,0.014,,14.5,,0.949,0.04,3.5,1.0,,7.47
21844,07/16/1996 11:21:00 AM,,142.0,,10.2,,,170.0,360.0,0.883,0.015,,,,0.932,0.037,2.5,1.0,,7.4
21895,08/13/1996 10:00:00 AM,,142.0,,10.4,,,160.0,160.0,0.813,0.022,,14.3,,0.894,0.03,3.3,1.4,,7.87
21896,08/13/1996 10:15:00 AM,,160.0,,7.6,,,340.0,1400.0,0.058,0.038,,16.1,,0.361,0.054,0.79,1.6,,7.33
21897,08/13/1996 01:30:00 PM,,148.0,,10.3,,,68.0,60.0,0.825,0.022,,16.5,,1.16,0.027,2.5,1.1,,7.6
21951,09/10/1996 09:05:00 AM,,142.0,,10.8,,,450.0,400.0,0.657,0.01,,13.2,,0.782,0.028,1.5,0.6,,7.84
21952,09/10/1996 08:50:00 AM,0.021,146.0,,8.6,,,300.0,200.0,0.074,0.026,,14.8,,0.361,0.061,1.4,2.0,,7.48
21953,09/10/1996 11:50:00 AM,,146.0,,10.8,,,160.0,240.0,0.728,0.01,,14.0,,0.841,0.027,0.83,0.6,,7.7
22005,10/08/1996 09:45:00 AM,0.09,143.0,,9.7,,,200.0,260.0,0.774,0.025,,12.0,,1.06,0.053,7.3,2.6,,7.51
22006,10/08/1996 09:55:00 AM,0.029,155.0,,8.5,,,54.0,24.0,0.1,0.03,,13.1,,0.294,0.05,1.6,1.7,,
22007,10/08/1996 12:35:00 PM,0.027,149.0,,10.6,,,68.0,110.0,0.806,0.014,,12.2,,0.885,0.035,2.2,0.9,,7.63
22054,11/13/1996 09:45:00 AM,0.038,90.0,,10.7,,,1000.0,900.0,0.922,0.0185,,10.0,,1.67,0.183,70.5,17.0,,7.34
22055,11/13/1996 10:00:00 AM,,115.0,,9.6,,,900.0,340.0,0.192,0.0305,,10.3,,0.609,0.111,18.1,9.8,,7.27
22056,11/13/1996 01:10:00 PM,0.023,88.2,,10.9,,,2400.0,800.0,1.11,0.016,,9.8,,1.56,0.108,49.7,13.0,,7.41
22058,11/13/1996 09:48:00 AM,0.0401,90.3,,10.6,,,2300.0,800.0,0.909,0.0248,,10.0,,1.48,0.182,72.4,18.0,,7.34
22107,12/10/1996 10:20:00 AM,0.026,83.2,,11.1,,,26.0,73.0,1.71,0.0121,,7.0,,1.67,0.0452,33.4,7.3,,7.27
22108,12/10/1996 10:35:00 AM,0.032,47.4,,10.6,,,26.0,22.0,1.15,0.0159,,6.9,,1.22,0.039,5.3,6.2,,7.38
22109,12/10/1996 01:30:00 PM,0.033,117.0,,11.3,,,21.0,23.0,1.9,0.0112,,7.3,,1.8,0.0325,20.8,5.9,,7.18
22167,01/12/2000 10:50:00 AM,0.012,81.4,91.8,,11.7,40.0,29.0,51.0,1.25,0.00931,,4.5,30.4,1.51,0.022,5.6,4.2,,7.2
22168,01/12/2000 11:05:00 AM,0.018,93.3,104.0,,11.3,38.0,39.0,51.0,0.815,0.0146,,4.0,32.5,1.16,0.0371,9.9,10.0,,7.2
22169,01/12/2000 11:25:00 AM,,79.9,88.8,,11.5,46.0,22.0,52.0,1.41,0.00892,,4.4,30.3,1.66,0.0229,15.4,4.1,,7.2
22200,02/01/2000 11:50:00 AM,0.017,,69.0,,11.6,390.0,2200.0,440.0,0.991,0.0119,,6.7,24.5,1.65,0.126,155.0,61.0,,7.28
22235,02/29/2000 12:10:00 PM,0.013,,82.0,,12.2,34.0,53.0,41.0,1.14,0.00818,,7.8,32.8,1.33,0.0238,9.8,4.4,,7.48
22242,02/15/2000 11:11:00 AM,0.01,94.4,104.0,,11.9,22.0,19.0,28.0,0.769,0.0133,,5.42,32.1,1.02,0.0226,3.6,2.7,,7.18
22248,02/15/2000 11:02:00 AM,0.013,88.9,96.8,,12.3,35.0,32.0,35.0,1.18,0.0104,,5.64,32.8,1.42,0.0223,5.8,4.1,,7.27
22249,02/15/2000 11:10:00 AM,0.011,97.3,103.0,,11.9,27.0,16.0,28.0,0.764,0.0133,,5.42,32.0,1.01,0.0239,3.1,2.7,,7.17
22250,02/15/2000 11:26:00 AM,,91.6,98.1,,12.1,35.0,570.0,31.0,1.32,0.00932,,5.58,33.6,1.53,0.0182,4.0,2.4,,7.18
22341,03/14/2000 11:04:00 AM,,94.9,116.0,,11.1,31.0,49.0,39.0,0.519,0.012,,8.4,36.4,0.781,0.0292,5.0,3.8,,7.2
22346,03/14/2000 10:38:00 AM,0.014,81.3,100.0,,11.8,68.0,75.0,52.0,1.08,0.00877,,8.1,33.4,1.33,0.0307,11.1,7.3,,7.33
22347,03/14/2000 10:59:00 AM,0.011,92.3,116.0,,11.0,40.0,44.0,14.0,0.521,0.0115,,8.4,36.6,0.751,0.0298,5.1,3.7,,7.22
22348,03/14/2000 11:26:00 AM,,80.9,100.0,,11.5,52.0,64.0,31.0,1.23,0.00775,,8.1,32.6,1.43,0.0239,10.0,5.3,,7.28
22404,04/11/2000 12:01:00 PM,0.011,114.0,113.0,,11.4,52.0,17.0,110.0,0.932,0.00911,,10.4,42.0,1.03,0.0187,4.2,1.3,,7.59
22405,04/11/2000 12:14:00 PM,0.014,138.0,138.0,,9.8,45.0,14.0,53.0,0.255,0.015,,11.7,48.2,0.494,0.0296,2.8,2.0,,7.26
22406,04/11/2000 12:30:00 PM,,118.0,118.0,,10.6,9.0,12.0,9.0,1.07,0.00826,,10.7,44.5,1.16,0.0143,3.2,1.8,,7.34
22461,05/09/2000 01:10:00 PM,0.0278,100.0,98.0,,11.2,1100.0,830.0,900.0,0.79,0.00944,,9.8,38.0,1.08,0.0432,16.7,7.4,,7.55
22462,05/09/2000 01:20:00 PM,0.0212,128.0,128.0,,8.81,660.0,430.0,590.0,0.164,0.0157,,11.2,45.2,0.455,0.0436,7.0,7.0,,7.13
22463,05/09/2000 01:40:00 PM,0.011,103.0,100.0,,11.2,460.0,320.0,380.0,0.919,0.00928,,9.6,39.2,1.12,0.0271,12.5,4.9,,7.43
22528,07/11/2000 10:48:00 AM,0.536,259.0,310.0,,2.3,370.0,120.0,230.0,0.0402,0.0122,,14.7,129.0,0.852,0.037,9.2,11.0,,6.5
22533,07/11/2000 10:30:00 AM,,118.0,132.0,,10.8,190.0,120.0,180.0,0.71,0.0048,,13.3,51.9,0.8,0.0107,2.1,0.8,,7.84
22534,07/11/2000 10:45:00 AM,0.542,254.0,310.0,,2.3,360.0,46.0,280.0,0.04,0.00945,,14.7,131.0,0.935,0.0394,10.7,12.0,,6.5
22535,07/11/2000 11:14:00 AM,,119.0,133.0,,10.1,150.0,59.0,190.0,0.766,0.0048,,12.9,51.9,0.874,0.0125,1.7,0.7,,7.67
22567,06/12/2000 12:00:00 PM,0.016,,68.0,,10.6,2100.0,2900.0,2700.0,0.766,0.0106,,11.4,24.1,1.74,0.157,220.0,72.0,,7.32
22630,08/01/2000 12:20:00 PM,0.02,121.0,147.0,,9.7,160.0,25.0,180.0,0.742,0.0148,,18.0,54.3,0.861,0.0614,3.4,1.6,,7.9
22631,08/01/2000 12:50:00 PM,0.014,132.0,157.0,,9.7,49.0,21.0,59.0,0.767,0.0113,,17.6,58.4,0.836,0.0205,1.6,0.8,,7.54
22696,09/12/2000 10:40:00 AM,0.016,120.0,130.0,,10.7,170.0,180.0,160.0,0.776,0.0168,,12.2,53.1,0.885,0.0245,3.6,1.7,,7.65
22701,09/12/2000 10:36:00 AM,0.017,124.0,125.0,,10.5,230.0,140.0,120.0,0.779,0.0155,,12.2,53.5,0.93,0.0273,8.6,1.7,,7.63
22702,09/12/2000 10:55:00 AM,,159.0,170.0,,8.5,120.0,72.0,250.0,0.263,0.0163,,13.2,63.8,0.404,0.0243,0.5,0.9,,8.45
